0.00550223i + 0.00271934j + 0.000743522k + 1
0.00378335i + -0.000269265j + 0.000877993k + 1
0.00400469i + -0.00127229j + 0.000694593k + 1
0.00391234i + -0.000940315j + 0.000723147k + 1
0.00318481i + -0.000902648j + 0.000908919k + 1
0.00236424i + -0.000903936j + 0.000909676k + 1
0.00190397i + -0.00134078j + 0.000853852k + 1
0.00165755i + -0.00127064j + 0.000855098k + 1
0.00177523i + -0.000860967j + 0.00079277k + 1
0.00183424i + -0.000772996j + 0.000871967k + 1
0.001674i + -0.000299457j + 0.000784087k + 1
0.00143438i + -0.000149119j + 0.000840936k + 1
0.00143824i + -0.000131087j + 0.000858944k + 1
0.00110437i + 0.00171645j + 0.000867335k + 1
0.00127349i + 0.00167327j + 0.000745846k + 1
0.00126953i + 0.00173535j + 0.000634878k + 1
0.00101408i + 0.0021174j + 0.000691633k + 1
0.000372258i + 0.00213405j + 0.000793745k + 1
-0.000104517i + 0.00191578j + 0.000870353k + 1
-0.000585619i + 0.00118412j + 0.000987962k + 1
-0.00142364i + -2.72746e-05j + 0.00110643k + 1
-0.00155969i + -0.00085823j + 0.00115414k + 1
-0.00133368i + -0.000633952j + 0.00108917k + 1
-0.00103937i + -0.000367302j + 0.00102091k + 1
-0.000828384i + 0.00019576j + 0.000960751k + 1
-0.000461993i + 0.000718071j + 0.000866498k + 1
-0.000252834i + 0.000230446j + 0.000927993k + 1
-6.17678e-05i + 0.000106021j + 0.000973566k + 1
0.000103289i + -5.823e-05j + 0.000821744k + 1
0.000287065i + -0.000258607j + 0.000724601k + 1
0.000356823i + 7.70809e-05j + 0.000623994k + 1
0.000349423i + 0.000301107j + 0.000673459k + 1
0.000484715i + 0.000532164j + 0.000740129k + 1
0.000699345i + 0.000169239j + 0.000817526k + 1
0.000440309i + 0.000129182j + 0.000849457k + 1
0.000228229i + 0.000189496j + 0.000662534k + 1
0.000207081i + 3.04203e-05j + 0.000455842k + 1
0.000451448i + 0.000225715j + 0.000235441k + 1
0.000505534i + 0.000312194j + 0.000131345k + 1
0.000389367i + 0.000153305j + 0.000147653k + 1
0.000311377i + -1.12692e-05j + 0.000159286k + 1
0.000315621i + -0.000167606j + 1.20973e-05k + 1
0.000405412i + 1.93984e-05j + -0.000198886k + 1
0.000363369i + 0.000160273j + -0.00024965k + 1
0.000168794i + 4.67342e-06j + -0.000199568k + 1
0.000239549i + 5.66076e-06j + -0.000224389k + 1
0.000100715i + -0.000166143j + -7.29459e-05k + 1
0.000258611i + 5.34954e-05j + -9.63075e-05k + 1
0.00018642i + 0.000205032j + -0.000134702k + 1
9.63337e-05i + -7.06954e-05j + -0.000263703k + 1
0.000134105i + -0.000211803j + -0.000275092k + 1
5.82154e-05i + 0.000173504j + -0.000251648k + 1
0.000465674i + -0.000202119j + -0.000220341k + 1
0.000458871i + 0.000134027j + -0.000208262k + 1
0.000691686i + -0.000259322j + -0.000264974k + 1
0.000625322i + 0.000177852j + -0.000332704k + 1
0.000774444i + -2.24576e-05j + -0.000225597k + 1
0.00100556i + 0.000124388j + -0.000240377k + 1
0.000873197i + -1.96196e-05j + -0.000224307k + 1
0.000834316i + -0.000260517j + -0.000400452k + 1
0.000664334i + -0.000399678j + -0.000386462k + 1
0.00019065i + -0.000370442j + -0.000575064k + 1
0.000125173i + -0.000797644j + -0.000565352k + 1
4.45504e-07i + -0.00114894j + -0.00038654k + 1
0.000168628i + -0.0015445j + -0.000493501k + 1
0.000377422i + -0.00164872j + -0.00038959k + 1
0.000530289i + -0.0016598j + -0.000406783k + 1
0.000695332i + -0.0010772j + -0.00052782k + 1
0.00049276i + -0.000684744j + -0.000187877k + 1
0.000403391i + -0.000448387j + -0.00053733k + 1
0.000406711i + -0.000460371j + -0.000233016k + 1
0.000470773i + -0.000169344j + -0.000342307k + 1
0.000594757i + -0.00032921j + -0.000104807k + 1
0.000599981i + 0.000488286j + -0.000422936k + 1
0.000683954i + 0.000290119j + -0.000144981k + 1
0.00045171i + -4.328e-05j + -0.000293191k + 1
0.000577793i + 5.94451e-05j + -0.000232085k + 1
0.000456991i + 0.00020474j + -4.64547e-05k + 1
0.000274822i + 0.000514292j + -0.000356113k + 1
0.000120451i + 7.28151e-05j + -9.23859e-05k + 1
-4.69614e-05i + -0.000363872j + -0.000282083k + 1
-0.000218271i + 0.000260613j + -1.33961e-05k + 1
-4.62456e-05i + 8.99355e-05j + -0.000386502k + 1
0.000147392i + -0.000288826j + 2.11309e-05k + 1
0.00016623i + 2.53793e-05j + -0.000113378k + 1
0.000475964i + -0.000496746j + -0.000345659k + 1
0.000481143i + -0.000716699j + -2.31292e-05k + 1
0.000643199i + -0.000411823j + 7.5692e-05k + 1
0.000617652i + -0.000402299j + -0.00020405k + 1
0.000583977i + -0.000524575j + -0.000316125k + 1
0.000274708i + -0.000620931j + -0.000166037k + 1
0.000215926i + -0.000654703j + 0.000199994k + 1
0.000273958i + -0.000177603j + 0.000105688k + 1
0.000347601i + 0.000405101j + -0.000256671k + 1
0.000394245i + 0.000451488j + 5.27267e-05k + 1
0.000414038i + 0.000279759j + 4.64026e-05k + 1
0.000708745i + -0.000430437j + -0.00018485k + 1
0.000688304i + -0.000652157j + -9.83603e-05k + 1
0.000552275i + -0.000762966j + -0.000272945k + 1
0.000478148i + -0.000955161j + 9.61415e-05k + 1
0.000306013i + -0.000406127j + -7.81517e-06k + 1
0.000211581i + 0.000133943j + 4.67293e-05k + 1
0.000144632i + -0.000164007j + -0.00027865k + 1
0.000104964i + -2.49108e-05j + 4.45185e-05k + 1
-7.23441e-05i + 0.000497792j + 7.66961e-05k + 1
-0.00024694i + 0.000748124j + -6.96209e-06k + 1
-0.000281178i + 0.000370363j + -1.45648e-06k + 1
-0.000335651i + 0.000411081j + -0.000130634k + 1
-0.000218821i + 0.000794107j + -1.02204e-06k + 1
-0.000325056i + 0.000643195j + 5.93056e-07k + 1
-0.000393214i + 0.000565668j + 7.67752e-05k + 1
-0.000809417i + -0.000124498j + -3.33768e-05k + 1
-0.00124335i + -0.000154027j + -0.000193539k + 1
-0.00199111i + -0.000365872j + -0.000113778k + 1
-0.00287138i + -0.000353775j + -0.000196406k + 1
-0.00393267i + -0.000495914j + -0.000146325k + 1
-0.00484673i + -0.000509038j + -7.30816e-05k + 1
-0.00568218i + -0.00044604j + -0.000130424k + 1
-0.00623036i + -0.000392786j + -4.9276e-06k + 1
-0.00653506i + 0.000129642j + -7.30976e-05k + 1
-0.00640997i + 9.10606e-06j + -0.000111855k + 1
-0.00606983i + 0.000231257j + -0.000103637k + 1
-0.00547488i + 0.000408021j + -0.000118198k + 1
-0.00415041i + 0.000291818j + -3.28797e-06k + 1
-0.00321016i + 0.00023637j + -5.93743e-05k + 1
-0.00231735i + 1.75841e-05j + -5.56569e-05k + 1
-0.00162185i + 3.23564e-05j + -3.64555e-05k + 1
-0.00129002i + -0.000135398j + -5.14164e-05k + 1
-0.00112088i + -0.000242506j + -4.31491e-05k + 1
-0.00113227i + -0.0001356j + -5.96196e-05k + 1
-0.00132476i + -6.62403e-05j + -4.41224e-05k + 1
-0.00155697i + -9.2883e-06j + -2.09139e-05k + 1
-0.00173033i + -8.27396e-05j + 2.8958e-06k + 1
-0.001715i + -0.00010126j + 1.77153e-05k + 1
-0.00158576i + -0.000109227j + 1.55241e-06k + 1
-0.000961826i + -0.000221031j + -5.86144e-05k + 1
-0.000316046i + -0.000347862j + 1.74431e-08k + 1
0.000324722i + -0.000428194j + 3.40518e-05k + 1
0.00102259i + -0.000524935j + 6.17766e-05k + 1
0.00174837i + -0.000498891j + 6.90649e-05k + 1
0.00260912i + -0.000270905j + 4.90192e-06k + 1
0.0033967i + -0.000213192j + -1.90936e-05k + 1
-0.0113168i + 0.00536974j + -0.000832455k + 1
-0.000638939i + 0.00127671j + -0.000228161k + 1
-0.00157049i + 0.00472011j + -0.00013442k + 1
0.00294503i + 0.00301945j + -0.000159923k + 1
0.00672609i + 0.00079275j + -0.000301743k + 1
0.00938671i + -0.000227251j + -0.00017814k + 1
0.009419i + -0.00197334j + -5.86079e-06k + 1
0.00313278i + 0.000443172j + -0.000598609k + 1
-0.000679946i + 0.000746392j + -0.000477833k + 1
-0.0015426i + -0.000743526j + -0.000262296k + 1
-0.00104451i + -0.00132165j + -0.000366641k + 1
0.000352119i + -0.00130033j + -0.00034187k + 1
0.00194201i + -0.00175169j + -0.000328727k + 1
0.00308319i + -0.00245096j + -0.000246014k + 1
0.00367877i + -0.00200452j + -0.000288059k + 1
0.00371691i + -0.00143269j + -0.000169282k + 1
0.00301764i + -0.000150345j + -0.000192213k + 1
0.00150887i + 0.00103469j + -0.000646693k + 1
0.000442744i + 0.00193135j + -0.000569293k + 1
-0.000570249i + 0.00203325j + -0.000302528k + 1
-0.00141501i + 0.00239942j + -0.000279331k + 1
-0.00168965i + 0.00194325j + -0.000136944k + 1
-0.00138547i + 0.00136862j + -0.000256758k + 1
-0.00106544i + 0.000820069j + -0.000255633k + 1
-0.000489088i + -3.82833e-05j + -0.000273084k + 1
0.000114436i + -0.000849132j + -0.000166988k + 1
0.00070203i + -0.00141008j + -0.000256837k + 1
0.000940581i + -0.00178167j + -0.000171423k + 1
0.00107462i + -0.00175251j + -0.000185462k + 1
0.00103538i + -0.000938502j + -0.000242281k + 1
0.000805148i + -0.000820286j + -0.000354202k + 1
0.000152093i + 0.000300723j + -0.000160526k + 1
-0.00012067i + 0.000291412j + -6.49737e-05k + 1
-0.000292327i + 0.000250277j + -9.00489e-05k + 1
-0.000491129i + 0.000524767j + 3.11354e-06k + 1
-0.000681525i + 0.00064516j + 3.30197e-05k + 1
-0.000462682i + 0.000280953j + -0.000157507k + 1
-0.000145892i + 0.000342961j + -4.04848e-05k + 1
0.00047841i + -0.000306087j + -0.000140998k + 1
0.000906442i + -0.000136385j + -0.000145124k + 1
0.00147949i + 6.48153e-05j + -0.00013926k + 1
0.00257079i + 0.000240476j + -0.000102885k + 1
0.00285249i + -3.35687e-05j + -0.000198447k + 1
0.00278112i + 0.000124427j + -0.000190615k + 1
0.00255066i + 0.000269291j + -3.97696e-06k + 1
0.00269483i + 6.06984e-05j + -2.00351e-05k + 1
0.00272938i + -0.000337247j + -0.000221634k + 1
0.00286426i + -0.000111346j + -9.33801e-05k + 1
0.00302135i + -0.000398905j + -3.07809e-05k + 1
0.00308388i + -0.000777624j + -5.55864e-05k + 1
0.00311997i + -0.000662501j + -4.73707e-05k + 1
0.00325945i + -0.000684029j + -0.000111843k + 1
0.0031312i + -0.00102095j + -0.000121527k + 1
0.00318345i + -0.000338302j + -0.000156835k + 1
0.00272702i + -0.000750922j + 6.7713e-05k + 1
0.00235791i + -0.000804607j + 0.000292058k + 1
0.00196428i + -0.000253837j + 0.000106863k + 1
0.00162995i + -0.000501489j + -1.76629e-05k + 1
0.00135551i + -0.000518758j + -0.000118798k + 1
0.000969053i + -0.000165114j + 3.92987e-05k + 1
0.000540842i + 1.91829e-05j + 0.000121867k + 1
-3.58486e-05i + -0.00016902j + 1.4854e-05k + 1
-0.000908692i + 0.000288225j + 0.000170364k + 1
-0.0021448i + 0.000167378j + -0.000254182k + 1
-0.00332355i + 0.000304499j + -0.000128336k + 1
-0.00365302i + 0.000269492j + -5.68257e-05k + 1
-0.00708311i + 2.59615e-05j + 0.000421726k + 1
-0.00839246i + -0.000399746j + 0.00023526k + 1
-0.00916213i + -0.000237113j + 0.000294234k + 1
-0.00976847i + -0.000665147j + 1.07186e-05k + 1
-0.010225i + -0.000161371j + 0.0001297k + 1
-0.0108766i + 0.000132332j + 0.000181172k + 1
-0.0115523i + -0.000455319j + 0.000127507k + 1
-0.0121223i + -0.000141275j + 0.000370671k + 1
-0.0123246i + 0.000133804j + 0.000197941k + 1
-0.012294i + 5.59796e-05j + 0.000180516k + 1
-0.0120318i + -0.000189542j + 0.000220381k + 1
-0.0110964i + -0.000131284j + 0.000337727k + 1
-0.0103719i + 2.40735e-05j + 0.000120525k + 1
-0.00859372i + -0.000178719j + 0.00012421k + 1
-0.00712895i + -0.000128558j + 8.59124e-05k + 1
-0.00552308i + -0.000380559j + 0.000122902k + 1
-0.0045145i + 0.000121273j + 4.4795e-05k + 1
-0.00374556i + -0.000348525j + 3.21329e-05k + 1
-0.00354664i + -0.000214486j + 0.000112672k + 1
-0.00362477i + -0.000299003j + 0.000138753k + 1
-0.00383744i + -0.000197595j + 0.00031142k + 1
-0.00405814i + 1.66579e-05j + 9.70519e-05k + 1
-0.00425683i + 0.000208819j + 3.77368e-05k + 1
-0.00455982i + -0.000125946j + 0.000256183k + 1
-0.00472188i + -6.45972e-05j + 0.000115047k + 1
-0.00458507i + -0.000125125j + 0.000172663k + 1
-0.00416818i + -0.000122989j + 0.000198691k + 1
-0.00394253i + -1.43522e-05j + 3.59373e-05k + 1
-0.00333128i + 0.00018383j + 2.25012e-05k + 1
-0.00277476i + -0.000140821j + 9.81344e-05k + 1
-0.00204342i + -0.000294635j + 0.000134865k + 1
-0.00111288i + -0.000252773j + 1.85679e-05k + 1
-0.000428098i + -0.000449259j + -2.22418e-06k + 1
0.000158706i + -0.000675587j + 7.27846e-05k + 1
0.000616535i + -0.000323274j + -0.000186395k + 1
0.000983505i + -0.000354595j + -6.68932e-05k + 1
0.00136146i + -0.000290643j + 0.000252618k + 1
0.00162539i + -0.000180987j + -0.000283265k + 1
0.00169201i + -0.000139037j + -3.30018e-05k + 1
0.00180438i + 0.000185784j + -0.000157036k + 1
0.00196178i + 0.000145307j + 7.15068e-05k + 1
0.00211151i + -4.57996e-05j + -0.000155629k + 1
0.00259959i + 0.000109805j + -0.000115457k + 1
0.00302356i + -2.98011e-05j + -0.000301211k + 1
0.00349777i + 1.75057e-05j + -4.03662e-05k + 1
0.00413185i + -5.30315e-06j + -0.000264547k + 1
0.00461695i + -3.07604e-05j + 3.93423e-05k + 1
0.00493874i + 0.000104571j + -0.000169693k + 1
0.0053272i + -1.2585e-05j + 0.000164276k + 1
0.00597147i + -0.000112064j + -0.000214935k + 1
0.00645323i + 0.000285734j + -6.30869e-05k + 1
0.00665967i + 7.63734e-05j + -0.000278291k + 1
0.00675854i + -6.59171e-05j + -0.000154109k + 1
0.0063618i + 0.000125501j + 1.58468e-05k + 1
0.00566353i + 0.000129918j + -0.000304757k + 1
0.0046544i + 0.00022007j + 0.000119334k + 1
0.00352189i + 0.000407996j + 0.000490832k + 1
0.00250976i + 0.000452399j + -1.68776e-05k + 1
0.00184171i + 0.000379296j + -0.000347755k + 1
0.00139281i + 0.000238223j + -0.000408918k + 1
0.00134854i + -0.000112855j + -0.000183193k + 1
0.00152686i + -0.000420704j + -0.000161552k + 1
0.00178083i + -0.000412913j + -0.000235667k + 1
0.001886i + -0.000446528j + 0.00027619k + 1
0.00201909i + -0.000630345j + 8.99743e-06k + 1
0.00210744i + -0.000432722j + -0.000254866k + 1
0.00205194i + -0.000132428j + -5.13028e-05k + 1
0.00180196i + 7.64857e-05j + 0.000201302k + 1
0.00141812i + 6.32215e-05j + 6.84456e-05k + 1
0.00110559i + 0.000246346j + 0.000140369k + 1
0.00087017i + 0.000330069j + 7.04586e-05k + 1
0.000681761i + 0.000271323j + 3.64904e-05k + 1
0.000490814i + 0.000312176j + -4.82193e-05k + 1
0.000302153i + 0.000280978j + 7.82747e-05k + 1
0.000448308i + 0.000465386j + 4.76237e-06k + 1
0.000609144i + 0.000256523j + -0.000163028k + 1
0.000708144i + -0.000108712j + 0.000143493k + 1
0.000789258i + -0.000407706j + -9.49972e-05k + 1
0.000878656i + -0.000267111j + 0.000311599k + 1
0.000977969i + -0.000412163j + -0.000194001k + 1
0.00114557i + -0.000580204j + 0.000106397k + 1
0.00157694i + -0.000462305j + -0.000241749k + 1
0.00200284i + -0.000350444j + 5.43573e-05k + 1
0.00256276i + -0.000244618j + -0.000126607k + 1
0.00304694i + -0.000201729j + -9.37733e-05k + 1
0.0038696i + 3.62636e-05j + 0.000217617k + 1
0.0041452i + 0.000377718j + 0.000139259k + 1
0.00402677i + 0.000383362j + -2.03491e-05k + 1
0.00373901i + 0.000466002j + 0.000151508k + 1
0.00335625i + 0.000655537j + 0.000172192k + 1
0.00297337i + 0.000518078j + 0.000222239k + 1
0.00272363i + 0.000255239j + -0.000240721k + 1
0.00264351i + 0.00031081j + 5.7759e-05k + 1
0.00258319i + 0.000266552j + -9.68251e-05k + 1
0.0027071i + 9.20708e-05j + -3.68196e-05k + 1
0.00276792i + -8.04369e-05j + 0.000142862k + 1
0.00280007i + -0.00031377j + 7.6042e-05k + 1
0.00275051i + -0.000368135j + -1.49812e-05k + 1
0.00218211i + 0.000132478j + 1.753e-05k + 1
0.0018179i + 0.000138815j + 9.61021e-05k + 1
0.00127151i + 0.00034144j + 3.57015e-05k + 1
0.000870458i + 0.000410002j + -7.892e-05k + 1
0.000505027i + 0.000184814j + -5.22463e-05k + 1
0.000152241i + 0.000449379j + -7.1847e-05k + 1
2.40473e-05i + 0.000143787j + 2.33932e-05k + 1
-3.35002e-05i + 0.000423735j + -2.04495e-05k + 1
-4.54385e-05i + 0.000230385j + 8.03416e-05k + 1
0.000112038i + -0.00014295j + -9.08688e-05k + 1
0.000276962i + -0.000328705j + 0.000131018k + 1
0.000527751i + -0.000602038j + -4.00876e-05k + 1
0.00110357i + -0.000348769j + -7.9016e-05k + 1
0.00174226i + -0.000573425j + -0.000130297k + 1
0.00211131i + -0.00072579j + 0.000112387k + 1
0.00247479i + -0.000406296j + -4.23076e-05k + 1
0.00261708i + -0.000365331j + -4.39826e-05k + 1
0.00272682i + -0.000236123j + 0.000117695k + 1
0.00258895i + 0.000375988j + 1.4029e-05k + 1
0.00211596i + 0.000448107j + -0.000247521k + 1
0.00153379i + -1.40764e-05j + 0.000183882k + 1
0.000951527i + 0.000328179j + -0.000130105k + 1
0.000497676i + 0.000513324j + 0.000163726k + 1
-7.96875e-05i + 0.000150095j + -5.53199e-05k + 1
-0.000823283i + -3.05563e-05j + 2.70971e-05k + 1
-0.00142062i + -3.16587e-05j + -0.000254404k + 1
-0.00221748i + -8.09777e-05j + -0.000336288k + 1
-0.00281173i + -0.000390925j + -7.29491e-05k + 1
-0.00337715i + -0.000702928j + 8.00102e-05k + 1
-0.00386643i + -0.000176455j + 0.000178289k + 1
-0.00409639i + -2.63474e-05j + 0.00033846k + 1
-0.00422842i + -0.000347775j + 0.000116678k + 1
-0.00402163i + -0.000455104j + -0.000154695k + 1
-0.00382089i + -0.000281928j + -4.5081e-05k + 1
-0.00351659i + -0.000351988j + 0.000194298k + 1
-0.00316758i + -0.000172943j + 0.000138957k + 1
-0.00247959i + 3.47321e-05j + 1.90844e-05k + 1
-0.00188083i + 7.13935e-05j + 0.000175876k + 1
-0.00147672i + 1.76717e-05j + 0.000374066k + 1
-0.00102201i + 6.39431e-05j + 5.14527e-05k + 1
-0.000760298i + 0.000296388j + 2.10535e-05k + 1
-0.000980022i + 0.000332049j + -0.000193506k + 1
-0.00176272i + 0.00028901j + -0.000132609k + 1
-0.00269118i + 0.000381587j + 0.000323235k + 1
-0.00386772i + 0.00067964j + 0.000445927k + 1
-0.00540934i + 0.000227097j + 6.64659e-05k + 1
-0.006719i + 0.000248373j + -1.09192e-05k + 1
-0.00740638i + -0.000147415j + 0.000314892k + 1
-0.00801108i + -0.000149938j + 0.000195892k + 1
-0.00757985i + -5.84309e-05j + 0.000400674k + 1
-0.00672912i + 9.50808e-05j + 0.00028369k + 1
-0.00579727i + 3.75058e-06j + 2.88097e-05k + 1
-0.00436638i + -0.000265145j + -8.81487e-05k + 1
-0.00391737i + -0.000228946j + 5.9855e-05k + 1
-0.00356936i + -0.000128672j + 0.000231636k + 1
-0.0034088i + -0.00018799j + 0.00024924k + 1
-0.00334988i + -0.000263884j + 0.000105705k + 1
-0.00353323i + -0.000212811j + 2.50181e-05k + 1
-0.00366713i + -0.000239734j + 0.00032537k + 1
-0.00365642i + -0.000302602j + 0.000133032k + 1
-0.00334927i + -0.000214511j + 5.65297e-05k + 1
-0.00286719i + -4.3594e-05j + 0.000237028k + 1
-0.00230154i + -0.000113309j + 8.93596e-05k + 1
-0.00163759i + -6.20998e-05j + 0.000175791k + 1
-0.00101763i + 0.00026364j + 0.000384775k + 1
-0.000694547i + 0.000134903j + 0.000346545k + 1
-0.00046301i + 0.00027202j + 0.000362763k + 1
-0.00034774i + 8.62373e-05j + 0.000349136k + 1
-0.000566472i + 5.08399e-05j + -0.000376853k + 1
-0.000725999i + 8.18325e-05j + 0.000612069k + 1
-0.00097672i + 0.000334798j + -0.000133054k + 1
-0.000953711i + 0.000408676j + 0.000122348k + 1
-0.000834888i + 0.000362376j + -0.000423676k + 1
-0.00060769i + -0.000120033j + -0.000337998k + 1
-3.60247e-05i + -0.000219136j + -8.51262e-05k + 1
0.000268646i + -0.000217163j + -0.000209671k + 1
0.000335913i + -0.000316139j + 0.00017175k + 1
0.000592145i + -0.000803401j + -0.000304952k + 1
0.000209401i + 0.000320076j + 0.000118585k + 1
3.00672e-05i + 0.000592616j + 0.000565886k + 1
-6.55588e-05i + 0.000518514j + -0.000411982k + 1
-0.000153434i + 0.000429241j + 0.000473472k + 1
-0.000165081i + 0.000534404j + -0.00015873k + 1
-7.6949e-05i + 0.000272701j + -0.000534701k + 1
0.000107973i + -0.000115701j + -0.000325062k + 1
0.000373426i + -3.10249e-05j + 0.000313778k + 1
0.000526774i + 1.81424e-06j + -2.17621e-05k + 1
0.000455676i + -2.43502e-05j + -0.000397365k + 1
0.000480402i + -0.000166741j + 0.000316622k + 1
0.000473533i + -2.28611e-05j + -0.000702275k + 1
0.000269308i + 3.00889e-06j + 0.000295935k + 1
0.000245586i + -0.000123396j + -0.000551237k + 1
0.000518148i + -1.69021e-05j + 0.000281606k + 1
0.000933777i + -5.78719e-05j + -4.20259e-05k + 1
0.00157701i + 4.11605e-05j + -0.000296418k + 1
0.00258141i + 7.66612e-05j + -0.00023963k + 1
0.00339218i + 0.000217589j + -0.000614638k + 1
0.00376877i + 0.000296549j + -0.000606452k + 1
0.00666151i + -0.00036329j + -0.000237711k + 1
0.00750183i + -0.000861745j + 0.000463263k + 1
0.00780096i + -0.000679145j + -0.00049446k + 1
0.00749337i + -0.000202043j + -0.000276304k + 1
0.00665759i + 0.000196432j + 0.000397687k + 1
0.00565865i + 0.000178615j + 0.000145447k + 1
0.004246i + 0.000297806j + -0.000625103k + 1
0.00306088i + 0.00089507j + 0.000355999k + 1
0.00180323i + 0.00081979j + -0.000673247k + 1
0.000700664i + 0.000221022j + 0.000637053k + 1
-0.000506042i + 0.000583288j + 0.000100392k + 1
-0.000884736i + -0.000156277j + 0.000275362k + 1
-0.00122752i + 0.000126476j + 0.000827105k + 1
-0.000860375i + 0.000222846j + 0.000294168k + 1
-0.000268776i + -5.40291e-05j + 0.00128077k + 1
0.000250417i + -0.000356132j + 0.00173681k + 1
0.000810815i + -0.000373532j + 0.00198683k + 1
0.00123347i + 0.000209671j + 0.00158073k + 1
0.00125975i + 0.000381124j + 0.00157792k + 1
0.000573703i + -6.97364e-05j + 0.00342608k + 1
0.000663522i + -5.48407e-05j + 0.00370307k + 1
0.000332956i + -0.00044495j + 0.0035308k + 1
0.000129949i + -0.000151011j + 0.00425829k + 1
-2.63896e-05i + -0.000643683j + 0.00398854k + 1
-0.000283474i + -0.000664036j + 0.00415537k + 1
-0.000276033i + 5.52152e-05j + 0.00472495k + 1
-0.00016571i + -0.000244861j + 0.00507533k + 1
-4.71828e-05i + 0.000163326j + 0.00485222k + 1
0.000104467i + -0.00014827j + 0.00485568k + 1
0.000216218i + 0.000199035j + 0.00552201k + 1
0.000301255i + -0.000121114j + 0.00609364k + 1
0.000352385i + 2.90713e-05j + 0.00607294k + 1
0.000448411i + -8.7249e-05j + 0.00628952k + 1
0.000502299i + 0.000159199j + 0.00637053k + 1
0.000372555i + 0.000187374j + 0.00651559k + 1
0.000309793i + 0.000339594j + 0.00647601k + 1
0.00019073i + 0.000387496j + 0.00680905k + 1
-0.000173965i + 0.000678819j + 0.00720844k + 1
-0.00032241i + 0.000229004j + 0.007356k + 1
-0.000321323i + 0.000239272j + 0.00712926k + 1
-0.000355075i + 0.000261397j + 0.00786738k + 1
-0.000194402i + -1.78807e-05j + 0.00717258k + 1
1.42072e-05i + 3.85138e-05j + 0.00769959k + 1
0.000244512i + -0.000326109j + 0.00757059k + 1
0.000315523i + -6.17127e-05j + 0.00848289k + 1
0.000241358i + -0.000193226j + 0.00798189k + 1
0.000383615i + -3.27435e-05j + 0.00864049k + 1
0.000285879i + -0.000213247j + 0.00807042k + 1
